#         COST_U        COST_H      COST_D       COST_S       REGU_H       REGU_A          HPO 
72.6463546753 0.0000000000 0.0000000000 0.0000000000 -18.7481403351 0.0000000000
62.8275985718 0.4139188528 0.0000000000 0.0110305566 -16.8011474609 22.9423160553
55.9403724670 0.6283713579 0.0000000000 0.0282253493 -31.6371688843 10.6760444641
52.2425689697 0.8373416662 0.0000000000 0.0505462922 -37.3865928650 9.4415712357
49.9930458069 1.0724183321 0.0000000000 0.0768371522 -40.1661529541 10.7454357147
48.5350570679 1.3133636713 0.0000000000 0.1063850522 -44.0666961670 9.0703639984
47.3767242432 1.5593298674 0.0000000000 0.1387776136 -48.1693458557 6.6843008995
46.3619384766 1.8121943474 0.0000000000 0.1735631824 -51.3312339783 5.4550371170
45.4180946350 2.0692584515 0.0000000000 0.2103718519 -53.4140625000 5.4814872742
44.5438804626 2.3224797249 0.0000000000 0.2489760965 -54.9973678589 5.4951829910
43.7270774841 2.5660011768 0.0000000000 0.2891466022 -56.5506668091 4.8070664406
42.9299430847 2.7979922295 0.0000000000 0.3306753337 -58.0802536011 3.8053922653
42.1782684326 3.0216360092 0.0000000000 0.3733736873 -59.4203910828 3.1111118793
41.4416732788 3.2404117584 0.0000000000 0.4171169102 -60.5055618286 2.9299254417
40.6858634949 3.4562613964 0.0000000000 0.4619237483 -61.4179153442 3.0015664101
39.9403877258 3.6685128212 0.0000000000 0.5078004003 -62.2576065063 2.9470503330
39.2441864014 3.8781650066 0.0000000000 0.5547469258 -63.0706024170 2.6270279884
38.5620193481 4.0828795433 0.0000000000 0.6027564406 -63.8770141602 2.1957979202
37.9092979431 4.2822289467 0.0000000000 0.6517947316 -64.6471862793 1.8810315132
37.2502708435 4.4746150970 0.0000000000 0.7018969059 -65.3732986450 1.7664961815
36.6128997803 4.6611533165 0.0000000000 0.7530641556 -66.0470123291 1.7572250366
35.9617919922 4.8427767754 0.0000000000 0.8053311110 -66.6779022217 1.7092981339
35.2997817993 5.0205612183 0.0000000000 0.8586843610 -67.2650451660 1.5704991817
34.6392021179 5.1944322586 0.0000000000 0.9129695296 -67.8192291260 1.3937327862
33.9862632751 5.3666706085 0.0000000000 0.9680469632 -68.3493118286 1.2573581934
33.3524627686 5.5379295349 0.0000000000 1.0238150358 -68.8659591675 1.1900624037
32.7365074158 5.7091794014 0.0000000000 1.0802285671 -69.3772735596 1.1596159935
32.1334953308 5.8809680939 0.0000000000 1.1371260881 -69.8790664673 1.1159483194
31.5284061432 6.0537877083 0.0000000000 1.1943768263 -70.3695602417 1.0398699045
30.9299831390 6.2276134491 0.0000000000 1.2519176006 -70.8472213745 0.9536072016
30.3571910858 6.4025697708 0.0000000000 1.3096785545 -71.3181686401 0.8900197744
29.7729568481 6.5787086487 0.0000000000 1.3675477505 -71.7872543335 0.8611240387
29.1965351105 6.7568445206 0.0000000000 1.4254384041 -72.2385940552 0.8471474648
28.5985622406 6.9375505447 0.0000000000 1.4833464622 -72.6691589355 0.8213821054
28.0193996429 7.1208014488 0.0000000000 1.5412000418 -73.0843811035 0.7792598605
27.4472770691 7.3072304726 0.0000000000 1.5988299847 -73.4919738770 0.7371094823
26.8829898834 7.4966959953 0.0000000000 1.6561433077 -73.8885726929 0.7089647055
26.3464508057 7.6886281967 0.0000000000 1.7129819393 -74.2743759155 0.6931623220
25.8207168579 7.8820681572 0.0000000000 1.7691259384 -74.6582641602 0.6757152081
25.3119316101 8.0770244598 0.0000000000 1.8246266842 -75.0429229736 0.6496317387
24.8168220520 8.2731370926 0.0000000000 1.8792468309 -75.4274444580 0.6237003207
24.3402557373 8.4701976776 0.0000000000 1.9329284430 -75.8078842163 0.6065520048
23.8837699890 8.6684379578 0.0000000000 1.9856982231 -76.1851501465 0.5924499035
23.4346427917 8.8677644730 0.0000000000 2.0374059677 -76.5631027222 0.5782931447
22.9717369080 9.0678586960 0.0000000000 2.0881285667 -76.9284896851 0.5633414984
22.5301723480 9.2683830261 0.0000000000 2.1377758980 -77.2821960449 0.5451513529
22.0879402161 9.4684457779 0.0000000000 2.1864869595 -77.6294784546 0.5281022787
21.6604595184 9.6675462723 0.0000000000 2.2343058586 -77.9666595459 0.5165036321
21.2456130981 9.8649253845 0.0000000000 2.2811486721 -78.2901992798 0.5056512952
20.8579540253 10.0599470139 0.0000000000 2.3271384239 -78.6064529419 0.4933353066
20.4798355103 10.2518358231 0.0000000000 2.3723204136 -78.9260711670 0.4803032875
20.1236133575 10.4399909973 0.0000000000 2.4166412354 -79.2446060181 0.4668927193
19.7896537781 10.6244659424 0.0000000000 2.4600369930 -79.5498199463 0.4543718994
19.4428234100 10.8053770065 0.0000000000 2.5025663376 -79.8354187012 0.4442116022
19.1202259064 10.9819154739 0.0000000000 2.5443773270 -80.1146850586 0.4354017675
18.8043003082 11.1542997360 0.0000000000 2.5854253769 -80.3809432983 0.4266229868
18.4939002991 11.3222904205 0.0000000000 2.6256203651 -80.6372833252 0.4175397754
18.1820755005 11.4855089188 0.0000000000 2.6648092270 -80.8828735352 0.4091358781
17.8870983124 11.6437463760 0.0000000000 2.7029521465 -81.1148681641 0.4022821784
17.5930480957 11.7966537476 0.0000000000 2.7402396202 -81.3307571411 0.3956153393
17.3116493225 11.9435338974 0.0000000000 2.7766292095 -81.5432281494 0.3887273669
17.0458240509 12.0843544006 0.0000000000 2.8120675087 -81.7465057373 0.3819541931
16.7913303375 12.2186107635 0.0000000000 2.8464901447 -81.9399108887 0.3745998740
16.5538311005 12.3461809158 0.0000000000 2.8799839020 -82.1353530884 0.3670733571
16.3292388916 12.4670305252 0.0000000000 2.9124760628 -82.3311462402 0.3606341481
16.1161766052 12.5812311172 0.0000000000 2.9439597130 -82.5166168213 0.3560652733
15.9145565033 12.6887283325 0.0000000000 2.9744780064 -82.6980667114 0.3527173102
15.7196483612 12.7894906998 0.0000000000 3.0039401054 -82.8719711304 0.3490988910
15.5281286240 12.8840656281 0.0000000000 3.0321848392 -83.0278091431 0.3449698687
15.3342990875 12.9725809097 0.0000000000 3.0593571663 -83.1658020020 0.3422868252
15.1438779831 13.0551939011 0.0000000000 3.0854823589 -83.2965850830 0.3392214179
14.9709339142 13.1311035156 0.0000000000 3.1107044220 -83.4271621704 0.3358353674
14.8064441681 13.2005710602 0.0000000000 3.1349420547 -83.5568313599 0.3328404129
14.6516809464 13.2639446259 0.0000000000 3.1583209038 -83.6763000488 0.3301452100
14.5005702972 13.3215618134 0.0000000000 3.1807360649 -83.7912368774 0.3271455169
14.3574676514 13.3741779327 0.0000000000 3.2022123337 -83.9001770020 0.3254322708
14.2185411453 13.4218893051 0.0000000000 3.2228157520 -84.0031280518 0.3231797218
14.0941905975 13.4641990662 0.0000000000 3.2426521778 -84.1029663086 0.3203696012
13.9746208191 13.5017747879 0.0000000000 3.2615711689 -84.1992645264 0.3180909157
13.8634061813 13.5349960327 0.0000000000 3.2794530392 -84.2941284180 0.3158134818
13.7520446777 13.5636253357 0.0000000000 3.2963280678 -84.3808364868 0.3144068718
13.6407890320 13.5879783630 0.0000000000 3.3123984337 -84.4616775513 0.3124742806
13.5340137482 13.6087408066 0.0000000000 3.3276350498 -84.5360717773 0.3122037351
13.4338197708 13.6262407303 0.0000000000 3.3420746326 -84.6069030762 0.3112230301
13.3395662308 13.6404695511 0.0000000000 3.3559696674 -84.6758956909 0.3097483516
13.2441406250 13.6514892578 0.0000000000 3.3692345619 -84.7399749756 0.3088334203
13.1527948380 13.6601190567 0.0000000000 3.3819298744 -84.8009185791 0.3063540161
13.0628061295 13.6661710739 0.0000000000 3.3940818310 -84.8588562012 0.3037009835
12.9780492783 13.6694021225 0.0000000000 3.4057822227 -84.9116058350 0.3020780683
12.8942747116 13.6696519852 0.0000000000 3.4170844555 -84.9605407715 0.2999818325
12.8172245026 13.6673564911 0.0000000000 3.4280056953 -85.0098342896 0.2965683639
12.7430591583 13.6632041931 0.0000000000 3.4386432171 -85.0558166504 0.2941172719
12.6601095200 13.6573095322 0.0000000000 3.4490180016 -85.0914916992 0.2927699983
12.5756301880 13.6503639221 0.0000000000 3.4588568211 -85.1239776611 0.2917900383
12.4999189377 13.6425695419 0.0000000000 3.4682877064 -85.1597442627 0.2895642817
12.4333372116 13.6335039139 0.0000000000 3.4774563313 -85.2006149292 0.2873141170
12.3676338196 13.6234369278 0.0000000000 3.4862864017 -85.2376632690 0.2857500613
12.2957000732 13.6127271652 0.0000000000 3.4947752953 -85.2675323486 0.2845451534
12.2325973511 13.6016330719 0.0000000000 3.5029745102 -85.2991333008 0.2826561928
12.1691713333 13.5899124146 0.0000000000 3.5108413696 -85.3321685791 0.2803578675
12.1140050888 13.5779762268 0.0000000000 3.5183134079 -85.3659439087 0.2778661847
12.0559043884 13.5659322739 0.0000000000 3.5256712437 -85.3968353271 0.2766076922
11.9971456528 13.5536804199 0.0000000000 3.5327577591 -85.4232635498 0.2757280767
11.9409742355 13.5415983200 0.0000000000 3.5394802094 -85.4479980469 0.2737599313
11.8847236633 13.5294561386 0.0000000000 3.5460264683 -85.4702072144 0.2721989453
11.8290042877 13.5172023773 0.0000000000 3.5523989201 -85.4905700684 0.2708444595
11.7710762024 13.5047960281 0.0000000000 3.5585639477 -85.5087661743 0.2705688179
11.7163772583 13.4926586151 0.0000000000 3.5644409657 -85.5250854492 0.2706363201
11.6607074738 13.4808006287 0.0000000000 3.5702340603 -85.5413665771 0.2698308527
11.6100721359 13.4688282013 0.0000000000 3.5759990215 -85.5556335449 0.2695286274
11.5589504242 13.4569730759 0.0000000000 3.5816445351 -85.5717544556 0.2694172859
11.5165405273 13.4454059601 0.0000000000 3.5870051384 -85.5898666382 0.2675740719
11.4745340347 13.4342708588 0.0000000000 3.5922486782 -85.6092834473 0.2660623789
11.4313297272 13.4233016968 0.0000000000 3.5972859859 -85.6264343262 0.2651436627
11.3922233582 13.4124116898 0.0000000000 3.6020951271 -85.6469650269 0.2635360360
11.3510379791 13.4022636414 0.0000000000 3.6066176891 -85.6670532227 0.2623471916
11.3122959137 13.3921546936 0.0000000000 3.6109678745 -85.6874465942 0.2611203194
11.2763786316 13.3819379807 0.0000000000 3.6151485443 -85.7087097168 0.2590421140
11.2379217148 13.3718147278 0.0000000000 3.6192102432 -85.7288513184 0.2577055693
11.2011985779 13.3618659973 0.0000000000 3.6233475208 -85.7492446899 0.2563905716
11.1655912399 13.3517808914 0.0000000000 3.6275382042 -85.7694625854 0.2548471093
11.1291255951 13.3418655396 0.0000000000 3.6314747334 -85.7899093628 0.2539241612
11.0962610245 13.3321142197 0.0000000000 3.6353898048 -85.8124160767 0.2535601854
11.0636367798 13.3227119446 0.0000000000 3.6392493248 -85.8354492188 0.2528555095
11.0293865204 13.3135709763 0.0000000000 3.6431107521 -85.8553771973 0.2524884343
10.9953613281 13.3046731949 0.0000000000 3.6468820572 -85.8758926392 0.2514682710
10.9642591476 13.2959709167 0.0000000000 3.6504600048 -85.8971252441 0.2501830757
10.9328460693 13.2873201370 0.0000000000 3.6538138390 -85.9190750122 0.2490299940
10.9054784775 13.2789783478 0.0000000000 3.6570842266 -85.9413757324 0.2475911677
10.8764324188 13.2709741592 0.0000000000 3.6603307724 -85.9643173218 0.2465778887
10.8462018967 13.2629365921 0.0000000000 3.6634941101 -85.9849548340 0.2464081347
10.8151540756 13.2550153732 0.0000000000 3.6667561531 -86.0025177002 0.2464382350
10.7863140106 13.2473716736 0.0000000000 3.6699650288 -86.0213546753 0.2457655966
10.7598733902 13.2396640778 0.0000000000 3.6731014252 -86.0409164429 0.2448058724
10.7310581207 13.2319211960 0.0000000000 3.6763672829 -86.0588455200 0.2441967726
10.7042961121 13.2242898941 0.0000000000 3.6796536446 -86.0769271851 0.2429371178
10.6764545441 13.2169504166 0.0000000000 3.6829488277 -86.0921630859 0.2428163886
10.6470241547 13.2100210190 0.0000000000 3.6860780716 -86.1083221436 0.2419804782
10.6207399368 13.2032737732 0.0000000000 3.6893162727 -86.1234207153 0.2410405874
10.5931529999 13.1963682175 0.0000000000 3.6925449371 -86.1399841309 0.2403086424
