#         COST_U        COST_H      COST_D       COST_S       REGU_H       REGU_A          HPO 
12.0677967072 619.9717407227 0.0000000000 0.0000000000 0.0000000000 0.0000000000
12.0677509308 611.7141113281 0.0000000000 0.0000000964 -0.8668459058 0.0000431055
12.0676965714 603.5365600586 0.0000000000 0.0000001967 -1.7130773067 0.0213701781
12.0676755905 595.4406127930 0.0000000000 0.0000002504 -2.5392482281 0.0095137460
12.0676555634 587.4279785156 0.0000000000 0.0000002483 -3.3468070030 0.0160052963
12.0676374435 579.4995727539 0.0000000000 0.0000002284 -4.1379013062 0.0137224123
12.0675363541 571.6564941406 0.0000000000 0.0000002633 -4.9147768021 0.0073567815
12.0674638748 563.8995361328 0.0000000000 0.0000003263 -5.6793050766 0.0055006733
12.0674333572 556.2293090820 0.0000000000 0.0000004149 -6.4328761101 0.0079203639
12.0679435730 548.6461181641 0.0000000000 0.0000005785 -7.1764822006 0.0083905756
12.0704669952 541.1502075195 0.0000000000 0.0000011217 -7.9108672142 0.0054861465
12.0735092163 533.7418212891 0.0000000000 0.0000035249 -8.6366195679 0.0031717173
12.0756225586 526.4209594727 0.0000000000 0.0000087897 -9.3542118073 0.0037695765
12.0811014175 519.1870727539 0.0000000000 0.0000151016 -10.0640058517 0.0050143851
12.0875635147 512.0405273438 0.0000000000 0.0000239570 -10.7662343979 0.0044952426
12.0857515335 504.9806518555 0.0000000000 0.0000361016 -11.4610910416 0.0028661147
12.0754270554 498.0064697266 0.0000000000 0.0000500446 -12.1487722397 0.0021337401
12.0683317184 491.1174316406 0.0000000000 0.0000653431 -12.8293991089 0.0026853066
12.0679988861 484.3136291504 0.0000000000 0.0000850851 -13.5030460358 0.0035089098
12.0743169785 477.5950317383 0.0000000000 0.0001118576 -14.1697607040 0.0037703586
12.0848598480 470.9614257812 0.0000000000 0.0001446384 -14.8295860291 0.0034327372
12.0961933136 464.4124145508 0.0000000000 0.0001813968 -15.4825611115 0.0029983227
12.1067180634 457.9471740723 0.0000000000 0.0002186660 -16.1287479401 0.0026391917
12.1130657196 451.5646972656 0.0000000000 0.0002526095 -16.7682209015 0.0024504801
12.1177387238 445.2644042969 0.0000000000 0.0002852952 -17.4010276794 0.0024001733
12.1208925247 439.0455017090 0.0000000000 0.0003187394 -18.0272350311 0.0023805201
12.1186437607 432.9075317383 0.0000000000 0.0003567888 -18.6468677521 0.0022782842
12.1044597626 426.8486022949 0.0000000000 0.0004015195 -19.2600650787 0.0020598399
12.0810585022 420.8676147461 0.0000000000 0.0004587521 -19.8669109344 0.0021150815
12.0707817078 414.9631347656 0.0000000000 0.0005356361 -20.4675140381 0.0024059790
12.0771064758 409.1367492676 0.0000000000 0.0006297260 -21.0617542267 0.0026622899
12.0837392807 403.3878173828 0.0000000000 0.0007405867 -21.6496810913 0.0028089955
12.0905637741 397.7153015137 0.0000000000 0.0008704272 -22.2313461304 0.0029294072
12.0967350006 392.1184082031 0.0000000000 0.0010221654 -22.8068065643 0.0030532852
12.1017570496 386.5960998535 0.0000000000 0.0011993052 -23.3761405945 0.0031414898
12.1065073013 381.1474609375 0.0000000000 0.0014053567 -23.9394016266 0.0031737890
12.1124877930 375.7716064453 0.0000000000 0.0016426274 -24.4966430664 0.0031853428
12.1215410233 370.4679260254 0.0000000000 0.0019107861 -25.0479106903 0.0031866697
12.1333093643 365.2356872559 0.0000000000 0.0022062648 -25.5932254791 0.0031488161
12.1458997726 360.0740051270 0.0000000000 0.0025275233 -26.1326522827 0.0030460986
12.1584234238 354.9820251465 0.0000000000 0.0028710130 -26.6662197113 0.0029012104
12.1708116531 349.9587097168 0.0000000000 0.0032350721 -27.1940002441 0.0027606576
12.1834049225 345.0032348633 0.0000000000 0.0036179482 -27.7160301208 0.0026610028
12.1967153549 340.1146850586 0.0000000000 0.0040225671 -28.2323741913 0.0025819403
12.2111663818 335.2922363281 0.0000000000 0.0044556651 -28.7430648804 0.0024958807
12.2269716263 330.5350646973 0.0000000000 0.0049250792 -29.2481460571 0.0024024765
12.2442712784 325.8424072266 0.0000000000 0.0054395171 -29.7476577759 0.0023129652
12.2626791000 321.2133789062 0.0000000000 0.0060071521 -30.2416305542 0.0022425151
12.2814064026 316.6472167969 0.0000000000 0.0066334982 -30.7301044464 0.0021942323
12.2999763489 312.1429748535 0.0000000000 0.0073235035 -31.2131195068 0.0021574176
12.3185682297 307.6997680664 0.0000000000 0.0080796378 -31.6907234192 0.0021389998
12.3371505737 303.3168029785 0.0000000000 0.0089014294 -32.1629791260 0.0021499642
12.3557872772 298.9931945801 0.0000000000 0.0097868014 -32.6299171448 0.0021777146
12.3744773865 294.7281494141 0.0000000000 0.0107336584 -33.0915908813 0.0022164823
12.3932590485 290.5208129883 0.0000000000 0.0117358854 -33.5480384827 0.0022736785
12.4120340347 286.3704528809 0.0000000000 0.0127884047 -33.9993133545 0.0023440258
12.4308605194 282.2763061523 0.0000000000 0.0138852894 -34.4454765320 0.0024289968
12.4499435425 278.2376403809 0.0000000000 0.0150203612 -34.8865776062 0.0025323792
12.4693088531 274.2537536621 0.0000000000 0.0161882751 -35.3226776123 0.0026528214
12.4888973236 270.3238220215 0.0000000000 0.0173834134 -35.7538452148 0.0027928778
12.5087060928 266.4473266602 0.0000000000 0.0186020955 -36.1801376343 0.0029472774
12.5288715363 262.6235046387 0.0000000000 0.0198408235 -36.6016159058 0.0031127362
12.5493221283 258.8517150879 0.0000000000 0.0210955534 -37.0183486938 0.0032843868
12.5698738098 255.1313018799 0.0000000000 0.0223674886 -37.4303970337 0.0034684418
