#         COST_U        COST_H      COST_D       COST_S       REGU_H       REGU_S          HPO           COSTGLEN 
158.0032043457 0.0000000000 0.0000000000 0.0000000000 31.0338535309 0.0000000000 74.0684509277
75.1340942383 0.0000000000 0.0000000000 0.0000000000 31.2394714355 0.0000000000 45.0010528564
27.4405593872 0.0000000000 0.0000000000 0.0000000000 32.4109764099 0.0000000000 22.4121837616
9.6218061447 0.0000000001 0.0000000000 0.0000000000 34.7594070435 0.0000000000 10.3979396820
6.7888593674 0.0000000001 0.0000000000 0.0000000000 39.7598762512 0.0000000000 7.0646948814
7.5599212646 0.0000000002 0.0000000000 0.0000000000 41.4557952881 0.0000000000 6.8458938599
6.8486890793 0.0000000003 0.0000000000 0.0000000000 42.0426940918 0.0000000000 6.3730726242
5.3279047012 0.0000000004 0.0000000000 0.0000000000 42.6858901978 0.0000000000 5.2667427063
3.7892279625 0.0000000005 0.0000000000 0.0000000000 43.1352005005 0.0000000000 3.7060956955
2.5928452015 0.0000000006 0.0000000000 0.0000000000 43.5157661438 0.0000000000 2.3711314201
1.7807478905 0.0000000007 0.0000000000 0.0000000000 43.1007080078 0.0000000000 1.4107971191
1.3272550106 0.0000000008 0.0000000000 0.0000000000 42.7001152039 0.0000000000 0.8167099953
1.0741840601 0.0000000010 0.0000000000 0.0000000000 42.6005897522 0.0000000000 0.5068120956
0.9123828411 0.0000000011 0.0000000000 0.0000000000 42.2082557678 0.0000000000 0.3236466646
0.7995920777 0.0000000013 0.0000000000 0.0000000000 41.6994934082 0.0000000000 0.1799147129
0.7183662653 0.0000000015 0.0000000000 0.0000000000 41.2730979919 0.0000000000 0.0505979061
0.6629384756 0.0000000017 0.0000000000 0.0000000000 41.1040687561 0.0000000000 -0.0589075089
0.6299544573 0.0000000019 0.0000000000 0.0000000000 41.0372848511 0.0000000000 -0.1418730617
0.6130141020 0.0000000021 0.0000000000 0.0000000000 40.9202995300 0.0000000000 -0.2039526701
0.6056916118 0.0000000023 0.0000000000 0.0000000000 40.8651008606 0.0000000000 -0.2523912787
0.6041611433 0.0000000026 0.0000000000 0.0000000000 40.8409500122 0.0000000000 -0.2917400002
0.6059306860 0.0000000028 0.0000000000 0.0000000000 40.7716865540 0.0000000000 -0.3230196238
0.6097247005 0.0000000031 0.0000000000 0.0000000000 40.6050758362 0.0000000000 -0.3460161090
0.6139144897 0.0000000034 0.0000000000 0.0000000000 40.4131507874 0.0000000000 -0.3628353477
0.6182089448 0.0000000037 0.0000000000 0.0000000000 40.2736473083 0.0000000000 -0.3745006919
0.6225543618 0.0000000040 0.0000000000 0.0000000000 40.1474037170 0.0000000000 -0.3829687238
0.6267681122 0.0000000044 0.0000000000 0.0000000000 40.0164985657 0.0000000000 -0.3899638653
0.6307201982 0.0000000047 0.0000000000 0.0000000000 39.9196624756 0.0000000000 -0.3961110711
0.6344562173 0.0000000051 0.0000000000 0.0000000000 39.8187332153 0.0000000000 -0.4017365873
0.6380235553 0.0000000055 0.0000000000 0.0000000000 39.6901626587 0.0000000000 -0.4068539739
0.6414454579 0.0000000059 0.0000000000 0.0000000000 39.5527114868 0.0000000000 -0.4115958810
0.6447458863 0.0000000063 0.0000000000 0.0000000000 39.4354515076 0.0000000000 -0.4160317183
0.6478710771 0.0000000067 0.0000000000 0.0000000000 39.3345184326 0.0000000000 -0.4203586578
0.6508500576 0.0000000072 0.0000000000 0.0000000000 39.2501907349 0.0000000000 -0.4245604873
0.6536971927 0.0000000077 0.0000000000 0.0000000000 39.1797790527 0.0000000000 -0.4287428856
0.6564244032 0.0000000082 0.0000000000 0.0000000000 39.1297340393 0.0000000000 -0.4329827726
0.6590502262 0.0000000087 0.0000000000 0.0000000000 39.0695228577 0.0000000000 -0.4373548329
0.6615892053 0.0000000092 0.0000000000 0.0000000000 39.0082740784 0.0000000000 -0.4419066608
0.6640583873 0.0000000097 0.0000000000 0.0000000000 38.9546928406 0.0000000000 -0.4466929436
0.6664639115 0.0000000103 0.0000000000 0.0000000000 38.9087104797 0.0000000000 -0.4517552257
0.6688221097 0.0000000109 0.0000000000 0.0000000000 38.8682708740 0.0000000000 -0.4571112990
0.6711511612 0.0000000115 0.0000000000 0.0000000000 38.8347511292 0.0000000000 -0.4627939463
0.6734617949 0.0000000121 0.0000000000 0.0000000000 38.8086395264 0.0000000000 -0.4687802196
0.6757597923 0.0000000128 0.0000000000 0.0000000000 38.7890930176 0.0000000000 -0.4750307202
0.6780504584 0.0000000134 0.0000000000 0.0000000000 38.7753067017 0.0000000000 -0.4815494418
0.6803423762 0.0000000141 0.0000000000 0.0000000000 38.7677803040 0.0000000000 -0.4882799387
0.6826386452 0.0000000148 0.0000000000 0.0000000000 38.7668113708 0.0000000000 -0.4952178001
0.6849458218 0.0000000155 0.0000000000 0.0000000000 38.7712593079 0.0000000000 -0.5023379922
0.6872730255 0.0000000162 0.0000000000 0.0000000000 38.7815513611 0.0000000000 -0.5096964836
0.6896296144 0.0000000170 0.0000000000 0.0000000000 38.7986564636 0.0000000000 -0.5173138976
0.6920284629 0.0000000178 0.0000000000 0.0000000000 38.8250732422 0.0000000000 -0.5252076983
0.6944920421 0.0000000186 0.0000000000 0.0000000000 38.8587951660 0.0000000000 -0.5333138108
0.6970577836 0.0000000194 0.0000000000 0.0000000000 38.8996849060 0.0000000000 -0.5415986180
0.6997531652 0.0000000202 0.0000000000 0.0000000000 38.9417304993 0.0000000000 -0.5499211550
0.7026154995 0.0000000211 0.0000000000 0.0000000000 38.9847297668 0.0000000000 -0.5581752062
0.7056560516 0.0000000220 0.0000000000 0.0000000000 39.0254402161 0.0000000000 -0.5663306117
0.7088634372 0.0000000229 0.0000000000 0.0000000000 39.0658798218 0.0000000000 -0.5744013786
0.7122210264 0.0000000238 0.0000000000 0.0000000000 39.1073532104 0.0000000000 -0.5824052691
0.7157092094 0.0000000248 0.0000000000 0.0000000000 39.1487121582 0.0000000000 -0.5904445648
0.7193458080 0.0000000257 0.0000000000 0.0000000000 39.1900520325 0.0000000000 -0.5984215736
0.7231696248 0.0000000267 0.0000000000 0.0000000000 39.2292137146 0.0000000000 -0.6063712835
0.7272007465 0.0000000278 0.0000000000 0.0000000000 39.2668342590 0.0000000000 -0.6142631769
0.7314396501 0.0000000288 0.0000000000 0.0000000000 39.3035583496 0.0000000000 -0.6220341921
0.7358540893 0.0000000299 0.0000000000 0.0000000000 39.3377265930 0.0000000000 -0.6297159195
0.7404306531 0.0000000310 0.0000000000 0.0000000000 39.3706512451 0.0000000000 -0.6373684406
0.7451183200 0.0000000321 0.0000000000 0.0000000000 39.3997077942 0.0000000000 -0.6450187564
0.7498770952 0.0000000332 0.0000000000 0.0000000000 39.4241752625 0.0000000000 -0.6527171135
0.7546732426 0.0000000344 0.0000000000 0.0000000000 39.4422645569 0.0000000000 -0.6605383754
0.7594847679 0.0000000355 0.0000000000 0.0000000000 39.4536895752 0.0000000000 -0.6684614420
0.7642780542 0.0000000367 0.0000000000 0.0000000000 39.4578475952 0.0000000000 -0.6765053272
0.7690145373 0.0000000380 0.0000000000 0.0000000000 39.4551849365 0.0000000000 -0.6846801043
0.7736611962 0.0000000392 0.0000000000 0.0000000000 39.4474334717 0.0000000000 -0.6929992437
0.7781887054 0.0000000405 0.0000000000 0.0000000000 39.4351501465 0.0000000000 -0.7014708519
0.7825904489 0.0000000418 0.0000000000 0.0000000000 39.4185371399 0.0000000000 -0.7101006508
0.7868545055 0.0000000431 0.0000000000 0.0000000000 39.3973846436 0.0000000000 -0.7188879251
0.7909741402 0.0000000445 0.0000000000 0.0000000000 39.3717880249 0.0000000000 -0.7278301716
0.7949411869 0.0000000458 0.0000000000 0.0000000000 39.3411445618 0.0000000000 -0.7369217873
0.7987728119 0.0000000472 0.0000000000 0.0000000000 39.3064689636 0.0000000000 -0.7461801767
0.8024659157 0.0000000486 0.0000000000 0.0000000000 39.2679290771 0.0000000000 -0.7556301355
0.8060363531 0.0000000501 0.0000000000 0.0000000000 39.2261505127 0.0000000000 -0.7652434111
0.8094851971 0.0000000515 0.0000000000 0.0000000000 39.1824798584 0.0000000000 -0.7750256062
0.8128365874 0.0000000530 0.0000000000 0.0000000000 39.1370735168 0.0000000000 -0.7849955559
0.8161070347 0.0000000545 0.0000000000 0.0000000000 39.0910110474 0.0000000000 -0.7951622009
0.8193141818 0.0000000561 0.0000000000 0.0000000000 39.0454864502 0.0000000000 -0.8054862022
0.8224682808 0.0000000576 0.0000000000 0.0000000000 39.0008239746 0.0000000000 -0.8159744740
0.8255954385 0.0000000592 0.0000000000 0.0000000000 38.9569015503 0.0000000000 -0.8266737461
0.8287276030 0.0000000608 0.0000000000 0.0000000000 38.9126663208 0.0000000000 -0.8375649452
0.8319087029 0.0000000624 0.0000000000 0.0000000000 38.8684654236 0.0000000000 -0.8486366272
0.8351764083 0.0000000640 0.0000000000 0.0000000000 38.8251152039 0.0000000000 -0.8598828316
0.8385569453 0.0000000657 0.0000000000 0.0000000000 38.7826156616 0.0000000000 -0.8712760210
0.8420798182 0.0000000674 0.0000000000 0.0000000000 38.7421531677 0.0000000000 -0.8828530312
0.8457942009 0.0000000691 0.0000000000 0.0000000000 38.7033462524 0.0000000000 -0.8946615458
0.8497320414 0.0000000708 0.0000000000 0.0000000000 38.6665840149 0.0000000000 -0.9067375660
0.8539445996 0.0000000726 0.0000000000 0.0000000000 38.6322517395 0.0000000000 -0.9190301895
0.8585158587 0.0000000743 0.0000000000 0.0000000000 38.6007575989 0.0000000000 -0.9316127300
0.8634852767 0.0000000761 0.0000000000 0.0000000000 38.5715789795 0.0000000000 -0.9444823265
0.8688395619 0.0000000780 0.0000000000 0.0000000000 38.5424766541 0.0000000000 -0.9576897621
0.8746357560 0.0000000798 0.0000000000 0.0000000000 38.5152854919 0.0000000000 -0.9712604284
0.8808869123 0.0000000817 0.0000000000 0.0000000000 38.4896545410 0.0000000000 -0.9851917028
0.8876128793 0.0000000836 0.0000000000 0.0000000000 38.4648513794 0.0000000000 -0.9995551109
0.8948674202 0.0000000855 0.0000000000 0.0000000000 38.4391746521 0.0000000000 -1.0144011974
0.9027040005 0.0000000874 0.0000000000 0.0000000000 38.4139785767 0.0000000000 -1.0297142267
0.9111457467 0.0000000894 0.0000000000 0.0000000000 38.3866386414 0.0000000000 -1.0454840660
0.9202324152 0.0000000913 0.0000000000 0.0000000000 38.3584442139 0.0000000000 -1.0616486073
0.9299548864 0.0000000933 0.0000000000 0.0000000000 38.3304672241 0.0000000000 -1.0781867504
0.9401572347 0.0000000953 0.0000000000 0.0000000000 38.3041076660 0.0000000000 -1.0949856043
0.9507250786 0.0000000974 0.0000000000 0.0000000000 38.2789192200 0.0000000000 -1.1119744778
0.9615486264 0.0000000995 0.0000000000 0.0000000000 38.2559852600 0.0000000000 -1.1291537285
0.9725438356 0.0000001015 0.0000000000 0.0000000000 38.2348556519 0.0000000000 -1.1464903355
0.9836788774 0.0000001037 0.0000000000 0.0000000000 38.2152976990 0.0000000000 -1.1640253067
0.9950089455 0.0000001058 0.0000000000 0.0000000000 38.1990623474 0.0000000000 -1.1818060875
1.0065590143 0.0000001079 0.0000000000 0.0000000000 38.1848640442 0.0000000000 -1.1998289824
1.0184913874 0.0000001101 0.0000000000 0.0000000000 38.1692199707 0.0000000000 -1.2181608677
1.0310311317 0.0000001123 0.0000000000 0.0000000000 38.1554107666 0.0000000000 -1.2367994785
1.0443801880 0.0000001146 0.0000000000 0.0000000000 38.1471252441 0.0000000000 -1.2557728291
1.0588124990 0.0000001168 0.0000000000 0.0000000000 38.1429405212 0.0000000000 -1.2751431465
1.0746324062 0.0000001191 0.0000000000 0.0000000000 38.1396827698 0.0000000000 -1.2949380875
1.0920531750 0.0000001214 0.0000000000 0.0000000000 38.1434249878 0.0000000000 -1.3150293827
1.1109229326 0.0000001237 0.0000000000 0.0000000000 38.1471405029 0.0000000000 -1.3351070881
1.1309554577 0.0000001261 0.0000000000 0.0000000000 38.1579780579 0.0000000000 -1.3551553488
1.1519143581 0.0000001284 0.0000000000 0.0000000000 38.1725273132 0.0000000000 -1.3751461506
1.1735095978 0.0000001308 0.0000000000 0.0000000000 38.1860160828 0.0000000000 -1.3950748444
1.1954500675 0.0000001333 0.0000000000 0.0000000000 38.1986198425 0.0000000000 -1.4148757458
1.2173306942 0.0000001357 0.0000000000 0.0000000000 38.2047500610 0.0000000000 -1.4345989227
1.2389262915 0.0000001382 0.0000000000 0.0000000000 38.2088165283 0.0000000000 -1.4542361498
1.2600518465 0.0000001407 0.0000000000 0.0000000000 38.2074508667 0.0000000000 -1.4738328457
1.2805134058 0.0000001432 0.0000000000 0.0000000000 38.2009811401 0.0000000000 -1.4934020042
1.3001937866 0.0000001457 0.0000000000 0.0000000000 38.1922836304 0.0000000000 -1.5130262375
1.3188860416 0.0000001483 0.0000000000 0.0000000000 38.1844215393 0.0000000000 -1.5327956676
1.3366295099 0.0000001509 0.0000000000 0.0000000000 38.1759185791 0.0000000000 -1.5526659489
1.3536669016 0.0000001536 0.0000000000 0.0000000000 38.1686668396 0.0000000000 -1.5726675987
1.3702286482 0.0000001562 0.0000000000 0.0000000000 38.1589546204 0.0000000000 -1.5927805901
1.3864765167 0.0000001589 0.0000000000 0.0000000000 38.1529006958 0.0000000000 -1.6129057407
1.4028652906 0.0000001616 0.0000000000 0.0000000000 38.1533470154 0.0000000000 -1.6331541538
1.4201763868 0.0000001643 0.0000000000 0.0000000000 38.1601867676 0.0000000000 -1.6535556316
1.4390377998 0.0000001671 0.0000000000 0.0000000000 38.1765975952 0.0000000000 -1.6740746498
